"";"Município";"dom";"int";"cod_mun"
"4897";"são sebastião do caí";0;0;"4319505"
"4898";"são sebastião do maranhão";0;0;"3164506"
"4899";"são sebastião do oeste";0;0;"3164605"
"4900";"são sebastião do paraíso";0;0;"3164704"
"4901";"são sebastião do passé";0;0;"2929503"
"4902";"são sebastião do rio preto";0;0;"3164803"
"4903";"são sebastião do rio verde";0;0;"3164902"
"4904";"são sebastião do tocantins";0;0;"1720309"
"4905";"são sebastião do uatumã";0;0;"1303957"
"4906";"são sebastião do umbuzeiro";0;0;"2515203"
"4907";"são sepé";0;0;"4319604"
"4908";"são simão";0;0;"3550902"
"4909";"são simão";0;0;"5220405"
"4910";"são thomé das letras";0;0;"3165206"
"4911";"são tiago";0;0;"3165008"
"4912";"são tomás de aquino";0;0;"3165107"
"4913";"são tomé";0;0;"2412906"
"4914";"são tomé";0;0;"4126108"
"4915";"são valentim";0;0;"4319703"
"4916";"são valentim do sul";0;0;"4319711"
"4917";"são valério";0;0;"1720499"
"4918";"são valério do sul";0;0;"4319737"
"4919";"são vendelino";0;0;"4319752"
"4920";"são vicente";0;0;"2413003"
"4921";"são vicente";0;0;"3551009"
"4922";"são vicente de minas";0;0;"3165305"
"4923";"são vicente do seridó";0;0;"2515401"
"4924";"são vicente do sul";0;0;"4319802"
"4925";"são vicente ferrer";0;0;"2111706"
"4926";"são vicente férrer";0;0;"2613800"
"4927";"sapé";0;0;"2515302"
"4928";"sapeaçu";0;0;"2929602"
"4929";"sapezal";0;0;"5107875"
"4930";"sapiranga";0;0;"4319901"
"4931";"sapopema";0;0;"4126207"
"4932";"sapucaí-mirim";0;0;"3165404"
"4933";"sapucaia";0;0;"1507755"
"4934";"sapucaia";0;0;"3305406"
"4935";"sapucaia do sul";0;0;"4320008"
"4936";"saquarema";0;0;"3305505"
"4937";"sarandi";0;0;"4126256"
"4938";"sarandi";0;0;"4320107"
"4939";"sarapuí";0;0;"3551108"
"4940";"sardoá";0;0;"3165503"
"4941";"sarutaiá";0;0;"3551207"
"4942";"sarzedo";0;0;"3165537"
"4943";"sátiro dias";0;0;"2929701"
"4944";"satuba";0;0;"2708907"
"4945";"satubinha";0;0;"2111722"
"4946";"saubara";0;0;"2929750"
"4947";"saudade do iguaçu";0;0;"4126272"
"4948";"saudades";0;0;"4217303"
"4949";"saúde";0;0;"2929800"
"4950";"schroeder";0;0;"4217402"
"4951";"seabra";0;0;"2929909"
"4952";"seara";0;0;"4217501"
"4953";"sebastianópolis do sul";0;0;"3551306"
"4954";"sebastião barros";0;0;"2210623"
"4955";"sebastião laranjeiras";0;0;"2930006"
"4956";"sebastião leal";0;0;"2210631"
"4957";"seberi";0;0;"4320206"
"4958";"sede nova";0;0;"4320230"
"4959";"segredo";0;0;"4320263"
"4960";"selbach";0;0;"4320305"
"4961";"selvíria";0;0;"5007802"
"4962";"sem-peixe";0;0;"3165560"
"4963";"sena madureira";143;0;"1200500"
"4964";"senador alexandre costa";0;0;"2111748"
"4965";"senador amaral";0;0;"3165578"
"4966";"senador canedo";0;0;"5220454"
"4967";"senador cortes";0;0;"3165602"
"4968";"senador elói de souza";0;0;"2413102"
"4969";"senador firmino";0;0;"3165701"
"4970";"senador georgino avelino";0;0;"2413201"
"4971";"senador guiomard";0;0;"1200450"
"4972";"senador josé bento";0;0;"3165800"
"4973";"senador josé porfírio";0;0;"1507805"
"4974";"senador la rocque";0;0;"2111763"
"4975";"senador modestino gonçalves";0;0;"3165909"
"4976";"senador pompeu";0;0;"2312700"
"4977";"senador rui palmeira";0;0;"2708956"
"4978";"senador sá";0;0;"2312809"
"4979";"senador salgado filho";0;0;"4320321"
"4980";"sengés";0;0;"4126306"
"4981";"senhor do bonfim";0;0;"2930105"
"4982";"senhora de oliveira";0;0;"3166006"
"4983";"senhora do porto";0;0;"3166105"
"4984";"senhora dos remédios";0;0;"3166204"
"4985";"sentinela do sul";0;0;"4320354"
"4986";"sento sé";0;0;"2930204"
"4987";"serafina corrêa";0;0;"4320404"
"4988";"sericita";0;0;"3166303"
"4989";"seringueiras";0;0;"1101500"
"4990";"sério";0;0;"4320453"
"4991";"seritinga";0;0;"3166402"
"4992";"seropédica";0;0;"3305554"
"4993";"serra";0;0;"3205002"
"4994";"serra alta";0;0;"4217550"
"4995";"serra azul";0;0;"3551405"
"4996";"serra azul de minas";0;0;"3166501"
"4997";"serra branca";0;0;"2515500"
"4998";"serra caiada";0;0;"2410306"
"4999";"serra da raiz";0;0;"2515609"
"5000";"serra da saudade";0;0;"3166600"
"5001";"serra de são bento";0;0;"2413300"
"5002";"serra do mel";0;0;"2413359"
"5003";"serra do navio";0;0;"1600055"
"5004";"serra do ramalho";0;0;"2930154"
"5005";"serra do salitre";0;0;"3166808"
"5006";"serra dos aimorés";0;0;"3166709"
"5007";"serra dourada";0;0;"2930303"
"5008";"serra grande";0;0;"2515708"
"5009";"serra negra";0;0;"3551603"
"5010";"serra negra do norte";0;0;"2413409"
"5011";"serra nova dourada";0;0;"5107883"
"5012";"serra preta";0;0;"2930402"
"5013";"serra redonda";0;0;"2515807"
"5014";"serra talhada";0;0;"2613909"
"5015";"serrana";0;0;"3551504"
"5016";"serrania";0;0;"3166907"
"5017";"serrano do maranhão";0;0;"2111789"
"5018";"serranópolis";0;0;"5220504"
"5019";"serranópolis de minas";0;0;"3166956"
"5020";"serranópolis do iguaçu";0;0;"4126355"
"5021";"serranos";0;0;"3167004"
"5022";"serraria";0;0;"2515906"
"5023";"serrinha";0;0;"2413508"
"5024";"serrinha";0;0;"2930501"
"5025";"serrinha dos pintos";0;0;"2413557"
"5026";"serrita";0;0;"2614006"
"5027";"serro";0;0;"3167103"
"5028";"serrolândia";0;0;"2930600"
"5029";"sertaneja";0;0;"4126405"
"5030";"sertânia";0;0;"2614105"
"5031";"sertanópolis";0;0;"4126504"
"5032";"sertão";0;0;"4320503"
"5033";"sertão santana";0;0;"4320552"
"5034";"sertãozinho";0;0;"2515930"
"5035";"sertãozinho";0;0;"3551702"
"5036";"sete barras";0;0;"3551801"
"5037";"sete de setembro";0;0;"4320578"
"5038";"sete lagoas";0;0;"3167202"
"5039";"sete quedas";0;0;"5007703"
"5040";"setubinha";0;0;"3165552"
"5041";"severiano de almeida";0;0;"4320602"
"5042";"severiano melo";0;0;"2413607"
"5043";"severínia";0;0;"3551900"
"5044";"siderópolis";0;0;"4217600"
"5045";"sidrolândia";0;0;"5007901"
"5046";"sigefredo pacheco";0;0;"2210656"
"5047";"silva jardim";0;0;"3305604"
"5048";"silvânia";0;0;"5220603"
"5049";"silvanópolis";0;0;"1720655"
"5050";"silveira martins";0;0;"4320651"
"5051";"silveirânia";0;0;"3167301"
"5052";"silveiras";0;0;"3552007"
"5053";"silves";0;0;"1304005"
"5054";"silvianópolis";0;0;"3167400"
"5055";"simão dias";0;0;"2807105"
"5056";"simão pereira";0;0;"3167509"
"5057";"simões";0;0;"2210706"
"5058";"simões filho";0;0;"2930709"
"5059";"simolândia";0;0;"5220686"
"5060";"simonésia";0;0;"3167608"
"5061";"simplício mendes";0;0;"2210805"
"5062";"sinimbu";0;0;"4320677"
"5063";"sinop";100;0;"5107909"
"5064";"siqueira campos";0;0;"4126603"
"5065";"sirinhaém";0;0;"2614204"
"5066";"siriri";0;0;"2807204"
"5067";"sítio d'abadia";0;0;"5220702"
"5068";"sítio do mato";0;0;"2930758"
"5069";"sítio do quinto";0;0;"2930766"
"5070";"sítio novo";0;0;"2111805"
"5071";"sítio novo";0;0;"2413706"
"5072";"sítio novo do tocantins";0;0;"1720804"
"5073";"sobradinho";0;0;"2930774"
"5074";"sobradinho";0;0;"4320701"
"5075";"sobrado";0;0;"2515971"
"5076";"sobral";3;0;"2312908"
"5077";"sobrália";0;0;"3167707"
"5078";"socorro";0;0;"3552106"
"5079";"socorro do piauí";0;0;"2210904"
"5080";"solânea";0;0;"2516003"
"5081";"soledade";0;0;"2516102"
"5082";"soledade";0;0;"4320800"
"5083";"soledade de minas";0;0;"3167806"
"5084";"solidão";0;0;"2614402"
"5085";"solonópole";0;0;"2313005"
"5086";"sombrio";0;0;"4217709"
"5087";"sonora";0;0;"5007935"
"5088";"sooretama";0;0;"3205010"
"5089";"sorocaba";0;0;"3552205"
"5090";"sorriso";22;0;"5107925"
"5091";"sossêgo";0;0;"2516151"
"5092";"soure";0;0;"1507904"
"5093";"sousa";0;0;"2516201"
"5094";"souto soares";0;0;"2930808"
"5095";"sucupira";0;0;"1720853"
"5096";"sucupira do norte";0;0;"2111904"
"5097";"sucupira do riachão";0;0;"2111953"
"5098";"sud mennucci";0;0;"3552304"
"5099";"sul brasil";0;0;"4217758"
"5100";"sulina";0;0;"4126652"
"5101";"sumaré";0;0;"3552403"
"5102";"sumé";0;0;"2516300"
"5103";"sumidouro";0;0;"3305703"
"5104";"surubim";0;0;"2614501"
"5105";"sussuapara";0;0;"2210938"
"5106";"suzanápolis";0;0;"3552551"
"5107";"suzano";0;0;"3552502"
"5108";"tabaí";0;0;"4320859"
"5109";"tabaporã";0;0;"5107941"
"5110";"tabapuã";0;0;"3552601"
"5111";"tabatinga";24;0;"3552700"
"5112";"tabatinga";24;0;"1304062"
"5113";"tabira";0;0;"2614600"
"5114";"taboão da serra";0;0;"3552809"
"5115";"tabocas do brejo velho";0;0;"2930907"
"5116";"taboleiro grande";0;0;"2413805"
"5117";"tabuleiro";0;0;"3167905"
"5118";"tabuleiro do norte";0;0;"2313104"
"5119";"tacaimbó";0;0;"2614709"
"5120";"tacaratu";0;0;"2614808"
"5121";"taciba";0;0;"3552908"
"5122";"tacima";0;0;"2516409"
"5123";"tacuru";0;0;"5007950"
"5124";"taguaí";0;0;"3553005"
"5125";"taguatinga";0;0;"1720903"
"5126";"taiaçu";0;0;"3553104"
"5127";"tailândia";0;0;"1507953"
"5128";"taió";0;0;"4217808"
"5129";"taiobeiras";0;0;"3168002"
"5130";"taipas do tocantins";0;0;"1720937"
"5131";"taipu";0;0;"2413904"
"5132";"taiúva";0;0;"3553203"
"5133";"talismã";0;0;"1720978"
"5134";"tamandaré";0;0;"2614857"
"5135";"tamarana";0;0;"4126678"
"5136";"tambaú";0;0;"3553302"
"5137";"tamboara";0;0;"4126702"
"5138";"tamboril";0;0;"2313203"
"5139";"tamboril do piauí";0;0;"2210953"
"5140";"tanabi";0;0;"3553401"
"5141";"tangará";0;0;"2414001"
"5142";"tangará";0;0;"4217907"
"5143";"tangará da serra";21;0;"5107958"
"5144";"tanguá";0;0;"3305752"
"5145";"tanhaçu";0;0;"2931004"
"5146";"tanque d'arca";0;0;"2709004"
"5147";"tanque do piauí";0;0;"2210979"
"5148";"tanque novo";0;0;"2931053"
"5149";"tanquinho";0;0;"2931103"
"5150";"taparuba";0;0;"3168051"
"5151";"tapauá";0;0;"1304104"
"5152";"tapejara";0;0;"4126801"
"5153";"tapejara";0;0;"4320909"
"5154";"tapera";0;0;"4321006"
"5155";"taperoá";0;0;"2516508"
"5156";"taperoá";0;0;"2931202"
"5157";"tapes";0;0;"4321105"
"5158";"tapira";0;0;"3168101"
"5159";"tapira";0;0;"4126900"
"5160";"tapiraí";0;0;"3168200"
"5161";"tapiraí";0;0;"3553500"
"5162";"tapiramutá";0;0;"2931301"
"5163";"tapiratiba";0;0;"3553609"
"5164";"tapurah";0;0;"5108006"
"5165";"taquara";0;0;"4321204"
"5166";"taquaraçu de minas";0;0;"3168309"
"5167";"taquaral";0;0;"3553658"
"5168";"taquaral de goiás";0;0;"5221007"
"5169";"taquarana";0;0;"2709103"
"5170";"taquari";0;0;"4321303"
"5171";"taquaritinga";0;0;"3553708"
"5172";"taquaritinga do norte";0;0;"2615003"
"5173";"taquarituba";0;0;"3553807"
"5174";"taquarivaí";0;0;"3553856"
"5175";"taquaruçu do sul";0;0;"4321329"
"5176";"taquarussu";0;0;"5007976"
"5177";"tarabai";0;0;"3553906"
"5178";"tarauacá";0;0;"1200609"
"5179";"tarrafas";0;0;"2313252"
"5180";"tartarugalzinho";0;0;"1600709"
"5181";"tarumã";0;0;"3553955"
"5182";"tarumirim";0;0;"3168408"
"5183";"tasso fragoso";0;0;"2112001"
"5184";"tatuí";0;0;"3554003"
"5185";"tauá";2;0;"2313302"
"5186";"taubaté";0;0;"3554102"
"5187";"tavares";0;0;"2516607"
"5188";"tavares";0;0;"4321352"
"5189";"tefé";34;0;"1304203"
"5190";"teixeira";0;0;"2516706"
"5191";"teixeira de freitas";30;0;"2931350"
"5192";"teixeira soares";0;0;"4127007"
"5193";"teixeiras";0;0;"3168507"
"5194";"teixeirópolis";0;0;"1101559"
"5195";"tejuçuoca";0;0;"2313351"
"5196";"tejupá";0;0;"3554201"
"5197";"telêmaco borba";9;0;"4127106"
"5198";"telha";0;0;"2807303"
"5199";"tenente ananias";0;0;"2414100"
"5200";"tenente laurentino cruz";0;0;"2414159"
"5201";"tenente portela";0;0;"4321402"
"5202";"tenório";0;0;"2516755"
"5203";"teodoro sampaio";0;0;"2931400"
"5204";"teodoro sampaio";0;0;"3554300"
"5205";"teofilândia";0;0;"2931509"
"5206";"teófilo otoni";0;0;"3168606"
"5207";"teolândia";0;0;"2931608"
"5208";"teotônio vilela";0;0;"2709152"
"5209";"terenos";0;0;"5008008"
"5210";"teresina";324;0;"2211001"
"5211";"teresina de goiás";0;0;"5221080"
"5212";"teresópolis";0;0;"3305802"
"5213";"terezinha";0;0;"2615102"
"5214";"terezópolis de goiás";0;0;"5221197"
"5215";"terra alta";0;0;"1507961"
"5216";"terra boa";0;0;"4127205"
"5217";"terra de areia";0;0;"4321436"
"5218";"terra nova";0;0;"2615201"
"5219";"terra nova";0;0;"2931707"
"5220";"terra nova do norte";0;0;"5108055"
"5221";"terra rica";0;0;"4127304"
"5222";"terra roxa";0;0;"3554409"
"5223";"terra roxa";0;0;"4127403"
"5224";"terra santa";0;0;"1507979"
"5225";"tesouro";0;0;"5108105"
"5226";"teutônia";0;0;"4321451"
"5227";"theobroma";0;0;"1101609"
"5228";"tianguá";0;0;"2313401"
"5229";"tibagi";0;0;"4127502"
"5230";"tibau";0;0;"2411056"
"5231";"tibau do sul";0;0;"2414209"
"5232";"tietê";0;0;"3554508"
"5233";"tigrinhos";0;0;"4217956"
"5234";"tijucas";0;0;"4218004"
"5235";"tijucas do sul";0;0;"4127601"
"5236";"timbaúba";0;0;"2615300"
"5237";"timbaúba dos batistas";0;0;"2414308"
"5238";"timbé do sul";0;0;"4218103"
"5239";"timbiras";0;0;"2112100"
"5240";"timbó";0;0;"4218202"
"5241";"timbó grande";0;0;"4218251"
"5242";"timburi";0;0;"3554607"
"5243";"timon";0;0;"2112209"
"5244";"timóteo";0;0;"3168705"
"5245";"tio hugo";0;0;"4321469"
"5246";"tiradentes";0;0;"3168804"
"5247";"tiradentes do sul";0;0;"4321477"
"5248";"tiros";0;0;"3168903"
"5249";"tobias barreto";0;0;"2807402"
"5250";"tocantínia";0;0;"1721109"
"5251";"tocantinópolis";0;0;"1721208"
"5252";"tocantins";0;0;"3169000"
"5253";"tocos do moji";0;0;"3169059"
"5254";"toledo";18;0;"4127700"
"5255";"toledo";18;0;"3169109"
"5256";"tomar do geru";0;0;"2807501"
"5257";"tomazina";0;0;"4127809"
"5258";"tombos";0;0;"3169208"
"5259";"tomé-açu";0;0;"1508001"
"5260";"tonantins";0;0;"1304237"
"5261";"toritama";0;0;"2615409"
"5262";"torixoréu";0;0;"5108204"
"5263";"toropi";0;0;"4321493"
"5264";"torre de pedra";0;0;"3554656"
"5265";"torres";0;0;"4321501"
"5266";"torrinha";0;0;"3554706"
"5267";"touros";0;0;"2414407"
"5268";"trabiju";0;0;"3554755"
"5269";"tracuateua";0;0;"1508035"
"5270";"tracunhaém";0;0;"2615508"
"5271";"traipu";0;0;"2709202"
"5272";"trairão";0;0;"1508050"
"5273";"trairi";0;0;"2313500"
"5274";"trajano de moraes";0;0;"3305901"
"5275";"tramandaí";0;0;"4321600"
"5276";"travesseiro";0;0;"4321626"
"5277";"tremedal";0;0;"2931806"
"5278";"tremembé";0;0;"3554805"
"5279";"três arroios";0;0;"4321634"
"5280";"três barras";0;0;"4218301"
"5281";"três barras do paraná";0;0;"4127858"
"5282";"três cachoeiras";0;0;"4321667"
"5283";"três corações";0;0;"3169307"
"5284";"três coroas";0;0;"4321709"
"5285";"três de maio";0;0;"4321808"
"5286";"três forquilhas";0;0;"4321832"
"5287";"três fronteiras";0;0;"3554904"
"5288";"três lagoas";23;0;"5008305"
"5289";"três marias";0;0;"3169356"
"5290";"três palmeiras";0;0;"4321857"
"5291";"três passos";0;0;"4321907"
"5292";"três pontas";0;0;"3169406"
"5293";"três ranchos";0;0;"5221304"
"5294";"três rios";0;0;"3306008"
"5295";"treviso";0;0;"4218350"
"5296";"treze de maio";0;0;"4218400"
"5297";"treze tílias";0;0;"4218509"
"5298";"trindade";0;0;"2615607"
"5299";"trindade";0;0;"5221403"
"5300";"trindade do sul";0;0;"4321956"
"5301";"triunfo";0;0;"2516805"
"5302";"triunfo";0;0;"2615706"
"5303";"triunfo";0;0;"4322004"
"5304";"triunfo potiguar";0;0;"2414456"
"5305";"trizidela do vale";0;0;"2112233"
"5306";"trombas";0;0;"5221452"
"5307";"trombudo central";0;0;"4218608"
"5308";"tubarão";0;0;"4218707"
"5309";"tucano";0;0;"2931905"
"5310";"tucumã";0;0;"1508084"
"5311";"tucunduva";0;0;"4322103"
"5312";"tucuruí";0;0;"1508100"
"5313";"tufilândia";0;0;"2112274"
"5314";"tuiuti";0;0;"3554953"
"5315";"tumiritinga";0;0;"3169505"
"5316";"tunápolis";0;0;"4218756"
"5317";"tunas";0;0;"4322152"
"5318";"tunas do paraná";0;0;"4127882"
"5319";"tuneiras do oeste";0;0;"4127908"
"5320";"tuntum";0;0;"2112308"
"5321";"tupã";0;0;"3555000"
"5322";"tupaciguara";0;0;"3169604"
"5323";"tupanatinga";0;0;"2615805"
"5324";"tupanci do sul";0;0;"4322186"
"5325";"tupanciretã";0;0;"4322202"
"5326";"tupandi";0;0;"4322251"
"5327";"tuparendi";0;0;"4322301"
"5328";"tuparetama";0;0;"2615904"
"5329";"tupãssi";0;0;"4127957"
"5330";"tupi paulista";0;0;"3555109"
"5331";"tupirama";0;0;"1721257"
"5332";"tupiratins";0;0;"1721307"
"5333";"turiaçu";0;0;"2112407"
"5334";"turilândia";0;0;"2112456"
"5335";"turiúba";0;0;"3555208"
"5336";"turmalina";0;0;"3169703"
"5337";"turmalina";0;0;"3555307"
"5338";"turuçu";0;0;"4322327"
"5339";"tururu";0;0;"2313559"
"5340";"turvânia";0;0;"5221502"
"5341";"turvelândia";0;0;"5221551"
"5342";"turvo";0;0;"4127965"
"5343";"turvo";0;0;"4218806"
"5344";"turvolândia";0;0;"3169802"
"5345";"tutóia";0;0;"2112506"
"5346";"uarini";0;0;"1304260"
"5347";"uauá";0;0;"2932002"
"5348";"ubá";0;0;"3169901"
"5349";"ubaí";0;0;"3170008"
"5350";"ubaíra";0;0;"2932101"
"5351";"ubaitaba";0;0;"2932200"
"5352";"ubajara";0;0;"2313609"
"5353";"ubaporanga";0;0;"3170057"
"5354";"ubarana";0;0;"3555356"
"5355";"ubatã";0;0;"2932309"
"5356";"ubatuba";0;0;"3555406"
"5357";"uberaba";76;0;"3170107"
"5358";"uberlândia";422;0;"3170206"
"5359";"ubirajara";0;0;"3555505"
"5360";"ubiratã";0;0;"4128005"
"5361";"ubiretama";0;0;"4322343"
"5362";"uchoa";0;0;"3555604"
"5363";"uibaí";0;0;"2932408"
"5364";"uiramutã";0;0;"1400704"
"5365";"uirapuru";0;0;"5221577"
"5366";"uiraúna";0;0;"2516904"
"5367";"ulianópolis";0;0;"1508126"
"5368";"umari";0;0;"2313708"
"5369";"umarizal";0;0;"2414506"
"5370";"umbaúba";0;0;"2807600"
"5371";"umburanas";0;0;"2932457"
"5372";"umburatiba";0;0;"3170305"
"5373";"umbuzeiro";0;0;"2517001"
"5374";"umirim";0;0;"2313757"
"5375";"umuarama";0;0;"4128104"
"5376";"una";10;0;"2932507"
"5377";"unaí";0;0;"3170404"
"5378";"união";0;0;"2211100"
"5379";"união da serra";0;0;"4322350"
"5380";"união da vitória";4;0;"4128203"
"5381";"união de minas";0;0;"3170438"
"5382";"união do oeste";0;0;"4218855"
"5383";"união do sul";0;0;"5108303"
"5384";"união dos palmares";0;0;"2709301"
"5385";"união paulista";0;0;"3555703"
"5386";"uniflor";0;0;"4128302"
"5387";"unistalda";0;0;"4322376"
"5388";"upanema";0;0;"2414605"
"5389";"uraí";0;0;"4128401"
"5390";"urandi";0;0;"2932606"
"5391";"urânia";0;0;"3555802"
"5392";"urbano santos";0;0;"2112605"
"5393";"uru";0;0;"3555901"
"5394";"uruaçu";0;0;"5221601"
"5395";"uruana";0;0;"5221700"
"5396";"uruana de minas";0;0;"3170479"
"5397";"uruará";0;0;"1508159"
"5398";"urubici";0;0;"4218905"
"5399";"uruburetama";0;0;"2313807"
"5400";"urucânia";0;0;"3170503"
"5401";"urucará";0;0;"1304302"
"5402";"uruçuca";0;0;"2932705"
"5403";"uruçuí";0;0;"2211209"
"5404";"urucuia";0;0;"3170529"
"5405";"urucurituba";0;0;"1304401"
"5406";"uruguaiana";16;0;"4322400"
"5407";"uruoca";0;0;"2313906"
"5408";"urupá";0;0;"1101708"
"5409";"urupema";0;0;"4218954"
"5410";"urupês";0;0;"3556008"
"5411";"urussanga";0;0;"4219002"
"5412";"urutaí";0;0;"5221809"
"5413";"utinga";0;0;"2932804"
"5414";"vacaria";0;0;"4322509"
"5415";"vale de são domingos";0;0;"5108352"
"5416";"vale do anari";0;0;"1101757"
"5417";"vale do paraíso";0;0;"1101807"
"5418";"vale do sol";0;0;"4322533"
"5419";"vale real";0;0;"4322541"
"5420";"vale verde";0;0;"4322525"
"5421";"valença";5;0;"3306107"
"5422";"valença";5;0;"2932903"
"5423";"valença do piauí";0;0;"2211308"
"5424";"valente";0;0;"2933000"
"5425";"valentim gentil";0;0;"3556107"
"5426";"valinhos";0;0;"3556206"
"5427";"valparaíso";0;0;"3556305"
"5428";"valparaíso de goiás";0;0;"5221858"
"5429";"vanini";0;0;"4322558"
"5430";"vargeão";0;0;"4219101"
"5431";"vargem";0;0;"3556354"
"5432";"vargem";0;0;"4219150"
"5433";"vargem alegre";0;0;"3170578"
"5434";"vargem alta";0;0;"3205036"
"5435";"vargem bonita";0;0;"3170602"
"5436";"vargem bonita";0;0;"4219176"
"5437";"vargem grande";0;0;"2112704"
"5438";"vargem grande do rio pardo";0;0;"3170651"
"5439";"vargem grande do sul";0;0;"3556404"
"5440";"vargem grande paulista";0;0;"3556453"
"5441";"varginha";11;0;"3170701"
